date,VaR_99%,CVaR_97.5%,EVT_VaR_99%,Composite_Risk_Metric,testing_return,exceeds_VaR_99%,exceeds_CVaR_97.5%,exceeds_EVT_VaR_99%,exceeds_Composite_Risk
2016-04-22 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,-0.0126,False,False,False,False
2016-04-25 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,0.0029,False,False,False,False
2016-04-26 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,0.0034,False,False,False,False
2016-04-27 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,-0.0007,False,False,False,False
2016-04-28 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,-0.0091,False,False,False,False
2016-04-29 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,-0.0011,False,False,False,False
2016-05-02 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,0.0077,False,False,False,False
2016-05-03 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,-0.0134,False,False,False,False
2016-05-04 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,-0.01,False,False,False,False
2016-05-05 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,-0.0006,False,False,False,False
2016-05-06 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,0.0043,False,False,False,False
2016-05-09 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,0.0058,False,False,False,False
2016-05-10 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,0.0148,False,False,False,False
2016-05-11 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,-0.002,False,False,False,False
2016-05-12 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,-0.0013,False,False,False,False
2016-05-13 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,0.0011,False,False,False,False
2016-05-16 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,0.0057,False,False,False,False
2016-05-17 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,-0.0035,False,False,False,False
2016-05-18 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,0.0144,False,False,False,False
2016-05-19 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,-0.0048,False,False,False,False
2016-05-20 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,0.006,False,False,False,False
2016-05-23 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,-0.0026,False,False,False,False
2016-05-24 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,0.0133,False,False,False,False
2016-05-25 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,0.0088,False,False,False,False
2016-05-26 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,0.0112,False,False,False,False
2016-05-27 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,-0.0066,False,False,False,False
2016-05-30 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,0.0004,False,False,False,False
2016-05-31 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,0.0185,False,False,False,False
2016-06-01 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,-0.0071,False,False,False,False
2016-06-02 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,0.0097,False,False,False,False
2016-06-03 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,-0.0065,False,False,False,False
2016-06-06 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,0.0056,False,False,False,False
2016-06-07 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,-0.0004,False,False,False,False
2016-06-08 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,0.0045,False,False,False,False
2016-06-09 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,-0.0024,False,False,False,False
2016-06-10 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,-0.0154,False,False,False,False
2016-06-13 00:00:00+00:00,-0.0298,-0.0303,-0.0303,-0.030100000000000002,-0.0066,False,False,False,False
2016-06-14 00:00:00+00:00,-0.0298,-0.0296,-0.0299,-0.029769999999999998,-0.0053,False,False,False,False
2016-06-15 00:00:00+00:00,-0.0298,-0.0296,-0.0299,-0.029769999999999998,-0.001,False,False,False,False
2016-06-16 00:00:00+00:00,-0.0298,-0.0296,-0.0299,-0.029769999999999998,0.0072,False,False,False,False
2016-06-17 00:00:00+00:00,-0.0298,-0.0296,-0.0299,-0.029769999999999998,-0.0013,False,False,False,False
2016-06-20 00:00:00+00:00,-0.0298,-0.0296,-0.0299,-0.029769999999999998,0.0106,False,False,False,False
2016-06-21 00:00:00+00:00,-0.0298,-0.0296,-0.0299,-0.029769999999999998,0.0025,False,False,False,False
2016-06-22 00:00:00+00:00,-0.0298,-0.0296,-0.0299,-0.029769999999999998,0.0005,False,False,False,False
2016-06-23 00:00:00+00:00,-0.0298,-0.0296,-0.0299,-0.029769999999999998,0.0167,False,False,False,False
2016-06-24 00:00:00+00:00,-0.0298,-0.0296,-0.0299,-0.029769999999999998,-0.0383,True,True,True,True
2016-06-27 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,-0.0207,False,False,False,False
2016-06-28 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,0.0172,False,False,False,False
2016-06-29 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,0.0181,False,False,False,False
2016-06-30 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,-0.0047,False,False,False,False
2016-07-01 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,0.001,False,False,False,False
2016-07-04 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,-0.0008,False,False,False,False
2016-07-05 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,-0.0073,False,False,False,False
2016-07-06 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,0.0041,False,False,False,False
2016-07-07 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,0.0013,False,False,False,False
2016-07-08 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,0.0138,False,False,False,False
2016-07-11 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,0.0038,False,False,False,False
2016-07-12 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,0.0173,False,False,False,False
2016-07-13 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,-0.0025,False,False,False,False
2016-07-14 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,0.0069,False,False,False,False
2016-07-15 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,0.0051,False,False,False,False
2016-07-18 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,0.0039,False,False,False,False
2016-07-19 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,-0.008,False,False,False,False
2016-07-20 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,0.0079,False,False,False,False
2016-07-21 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,-0.0111,False,False,False,False
2016-07-22 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,0.0113,False,False,False,False
2016-07-25 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,-0.0033,False,False,False,False
2016-07-26 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,0.0031,False,False,False,False
2016-07-27 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,0.002,False,False,False,False
2016-07-28 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,0.0018,False,False,False,False
2016-07-29 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,0.001,False,False,False,False
2016-08-01 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,-0.0011,False,False,False,False
2016-08-02 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,-0.0057,False,False,False,False
2016-08-03 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,0.0138,False,False,False,False
2016-08-04 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,0.0059,False,False,False,False
2016-08-05 00:00:00+00:00,-0.0304,-0.0315,-0.0316,-0.03109,0.007,False,False,False,False
2016-08-08 00:00:00+00:00,-0.0298,-0.0306,-0.031,-0.0304,0.0028,False,False,False,False
2016-08-09 00:00:00+00:00,-0.0266,-0.0279,-0.0278,-0.02735,0.0013,False,False,False,False
2016-08-10 00:00:00+00:00,-0.0266,-0.0279,-0.0278,-0.02735,0.0138,False,False,False,False
2016-08-11 00:00:00+00:00,-0.0266,-0.0279,-0.0278,-0.02735,-0.0045,False,False,False,False
2016-08-12 00:00:00+00:00,-0.0266,-0.0279,-0.0278,-0.02735,0.0025,False,False,False,False
2016-08-15 00:00:00+00:00,-0.0266,-0.0279,-0.0278,-0.02735,0.0051,False,False,False,False
2016-08-16 00:00:00+00:00,-0.0266,-0.0279,-0.0278,-0.02735,0.0065,False,False,False,False
2016-08-17 00:00:00+00:00,-0.0259,-0.0267,-0.0264,-0.02629,0.0011,False,False,False,False
2016-08-18 00:00:00+00:00,-0.0259,-0.0267,-0.0264,-0.02629,0.0019,False,False,False,False
2016-08-19 00:00:00+00:00,-0.0259,-0.0267,-0.0264,-0.02629,-0.0001,False,False,False,False
2016-08-22 00:00:00+00:00,-0.0259,-0.0267,-0.0264,-0.02629,-0.0001,False,False,False,False
2016-08-23 00:00:00+00:00,-0.0259,-0.0267,-0.0264,-0.02629,0.0019,False,False,False,False
2016-08-24 00:00:00+00:00,-0.0259,-0.0267,-0.0264,-0.02629,-0.0052,False,False,False,False
2016-08-25 00:00:00+00:00,-0.0259,-0.0267,-0.0264,-0.02629,0.0012,False,False,False,False
2016-08-26 00:00:00+00:00,-0.0259,-0.0267,-0.0264,-0.02629,0.0084,False,False,False,False
2016-08-29 00:00:00+00:00,-0.0259,-0.0267,-0.0264,-0.02629,0.0006,False,False,False,False
2016-08-30 00:00:00+00:00,-0.0259,-0.0267,-0.0264,-0.02629,0.0012,False,False,False,False
2016-08-31 00:00:00+00:00,-0.0259,-0.0267,-0.0264,-0.02629,-0.0023,False,False,False,False
2016-09-01 00:00:00+00:00,-0.0259,-0.0267,-0.0264,-0.02629,0.0017,False,False,False,False
2016-09-02 00:00:00+00:00,-0.0259,-0.0267,-0.0264,-0.02629,0.004,False,False,False,False
2016-09-05 00:00:00+00:00,-0.0259,-0.0267,-0.0264,-0.02629,0.0002,False,False,False,False
2016-09-06 00:00:00+00:00,-0.0259,-0.0267,-0.0264,-0.02629,0.0016,False,False,False,False
2016-09-07 00:00:00+00:00,-0.0259,-0.0267,-0.0264,-0.02629,-0.0006,False,False,False,False
2016-09-08 00:00:00+00:00,-0.0259,-0.0267,-0.0264,-0.02629,0.0014,False,False,False,False
2016-09-09 00:00:00+00:00,-0.0259,-0.0267,-0.0264,-0.02629,-0.0175,False,False,False,False
2016-09-12 00:00:00+00:00,-0.0259,-0.0267,-0.0264,-0.02629,0.0096,False,False,False,False
2016-09-13 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.015,False,False,False,False
2016-09-14 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.0005,False,False,False,False
2016-09-15 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0144,False,False,False,False
2016-09-16 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.0045,False,False,False,False
2016-09-19 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0033,False,False,False,False
2016-09-20 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.0074,False,False,False,False
2016-09-21 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0193,False,False,False,False
2016-09-22 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0041,False,False,False,False
2016-09-23 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.0159,False,False,False,False
2016-09-26 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0023,False,False,False,False
2016-09-27 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0064,False,False,False,False
2016-09-28 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0068,False,False,False,False
2016-09-29 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.0063,False,False,False,False
2016-09-30 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0063,False,False,False,False
2016-10-03 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.0007,False,False,False,False
2016-10-04 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0004,False,False,False,False
2016-10-05 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0079,False,False,False,False
2016-10-06 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0002,False,False,False,False
2016-10-07 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.0002,False,False,False,False
2016-10-10 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0046,False,False,False,False
2016-10-11 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.0138,False,False,False,False
2016-10-12 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0005,False,False,False,False
2016-10-13 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.0069,False,False,False,False
2016-10-14 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.004,False,False,False,False
2016-10-17 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.0022,False,False,False,False
2016-10-18 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0046,False,False,False,False
2016-10-19 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0006,False,False,False,False
2016-10-20 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0011,False,False,False,False
2016-10-21 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0026,False,False,False,False
2016-10-24 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0059,False,False,False,False
2016-10-25 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.0016,False,False,False,False
2016-10-26 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.002,False,False,False,False
2016-10-27 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.0035,False,False,False,False
2016-10-28 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.004,False,False,False,False
2016-10-31 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.001,False,False,False,False
2016-11-01 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.0023,False,False,False,False
2016-11-02 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.0083,False,False,False,False
2016-11-03 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.0021,False,False,False,False
2016-11-04 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.0043,False,False,False,False
2016-11-07 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0237,False,False,False,False
2016-11-08 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.0018,False,False,False,False
2016-11-09 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0116,False,False,False,False
2016-11-10 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.0014,False,False,False,False
2016-11-11 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0148,False,False,False,False
2016-11-14 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0029,False,False,False,False
2016-11-15 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0106,False,False,False,False
2016-11-16 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0022,False,False,False,False
2016-11-17 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0062,False,False,False,False
2016-11-18 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.0052,False,False,False,False
2016-11-21 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0102,False,False,False,False
2016-11-22 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,-0.0074,False,False,False,False
2016-11-23 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0079,False,False,False,False
2016-11-24 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0002,False,False,False,False
2016-11-25 00:00:00+00:00,-0.0244,-0.0257,-0.0251,-0.025,0.0008,False,False,False,False
2016-11-28 00:00:00+00:00,-0.0244,-0.0254,-0.0251,-0.02491,-0.0065,False,False,False,False
2016-11-29 00:00:00+00:00,-0.0244,-0.0254,-0.0251,-0.02491,-0.0014,False,False,False,False
2016-11-30 00:00:00+00:00,-0.0244,-0.0254,-0.0251,-0.02491,0.0006,False,False,False,False
2016-12-01 00:00:00+00:00,-0.0244,-0.0254,-0.0251,-0.02491,-0.0088,False,False,False,False
2016-12-02 00:00:00+00:00,-0.0244,-0.0254,-0.0251,-0.02491,0.0027,False,False,False,False
2016-12-05 00:00:00+00:00,-0.0244,-0.0254,-0.0251,-0.02491,0.0106,False,False,False,False
2016-12-06 00:00:00+00:00,-0.0244,-0.0254,-0.0251,-0.02491,0.0029,False,False,False,False
2016-12-07 00:00:00+00:00,-0.0244,-0.0254,-0.0251,-0.02491,0.0118,False,False,False,False
2016-12-08 00:00:00+00:00,-0.0244,-0.0254,-0.0251,-0.02491,0.0032,False,False,False,False
2016-12-09 00:00:00+00:00,-0.0244,-0.0254,-0.0251,-0.02491,0.0113,False,False,False,False
2016-12-12 00:00:00+00:00,-0.0244,-0.0254,-0.0251,-0.02491,-0.0025,False,False,False,False
2016-12-13 00:00:00+00:00,-0.0244,-0.0254,-0.0251,-0.02491,0.0056,False,False,False,False
2016-12-14 00:00:00+00:00,-0.0244,-0.0254,-0.0251,-0.02491,-0.0028,False,False,False,False
2016-12-15 00:00:00+00:00,-0.0244,-0.0254,-0.0251,-0.02491,0.0064,False,False,False,False
2016-12-16 00:00:00+00:00,-0.0244,-0.0254,-0.0251,-0.02491,-0.002,False,False,False,False
2016-12-19 00:00:00+00:00,-0.0244,-0.0254,-0.0251,-0.02491,0.0013,False,False,False,False
2016-12-20 00:00:00+00:00,-0.0244,-0.0254,-0.0251,-0.02491,0.0113,False,False,False,False
2016-12-21 00:00:00+00:00,-0.0244,-0.0254,-0.0251,-0.02491,0.0078,False,False,False,False
2016-12-22 00:00:00+00:00,-0.0244,-0.0254,-0.0251,-0.02491,0.0013,False,False,False,False
2016-12-23 00:00:00+00:00,-0.0244,-0.025,-0.0248,-0.0247,0.0012,False,False,False,False
2016-12-26 00:00:00+00:00,-0.0244,-0.025,-0.0248,-0.0247,-0.0001,False,False,False,False
2016-12-27 00:00:00+00:00,-0.0244,-0.025,-0.0248,-0.0247,0.0065,False,False,False,False
2016-12-28 00:00:00+00:00,-0.0244,-0.025,-0.0248,-0.0247,-0.0079,False,False,False,False
2016-12-29 00:00:00+00:00,-0.0244,-0.0244,-0.0247,-0.02449,-0.0007,False,False,False,False
2016-12-30 00:00:00+00:00,-0.0244,-0.0244,-0.0247,-0.02449,-0.0051,False,False,False,False
2017-01-02 00:00:00+00:00,-0.0216,-0.0234,-0.0231,-0.02259,0.0002,False,False,False,False
2017-01-03 00:00:00+00:00,-0.0216,-0.0234,-0.0231,-0.02259,0.0088,False,False,False,False
2017-01-04 00:00:00+00:00,-0.0216,-0.0234,-0.0231,-0.02259,0.0077,False,False,False,False
2017-01-05 00:00:00+00:00,-0.0207,-0.0222,-0.0215,-0.02139,0.0002,False,False,False,False
2017-01-06 00:00:00+00:00,-0.0207,-0.0222,-0.0215,-0.02139,0.0093,False,False,False,False
2017-01-09 00:00:00+00:00,-0.0207,-0.0222,-0.0215,-0.02139,0.0241,False,False,False,False
2017-01-10 00:00:00+00:00,-0.0207,-0.022,-0.0215,-0.021330000000000002,0.0069,False,False,False,False
2017-01-11 00:00:00+00:00,-0.0207,-0.022,-0.0215,-0.021330000000000002,0.0004,False,False,False,False
2017-01-12 00:00:00+00:00,-0.0207,-0.022,-0.0215,-0.021330000000000002,0.0042,False,False,False,False
2017-01-13 00:00:00+00:00,-0.0207,-0.022,-0.0215,-0.021330000000000002,0.0028,False,False,False,False
2017-01-16 00:00:00+00:00,-0.0207,-0.022,-0.0215,-0.021330000000000002,0.0001,False,False,False,False
2017-01-17 00:00:00+00:00,-0.0207,-0.022,-0.0215,-0.021330000000000002,-0.0109,False,False,False,False
2017-01-18 00:00:00+00:00,-0.0202,-0.0206,-0.0202,-0.020319999999999998,0.0048,False,False,False,False
2017-01-19 00:00:00+00:00,-0.0202,-0.0206,-0.0202,-0.020319999999999998,-0.0124,False,False,False,False
2017-01-20 00:00:00+00:00,-0.0202,-0.0206,-0.0202,-0.020319999999999998,-0.0064,False,False,False,False
2017-01-23 00:00:00+00:00,-0.0175,-0.0197,-0.0185,-0.01846,-0.0008,False,False,False,False
2017-01-24 00:00:00+00:00,-0.0159,-0.0189,-0.0168,-0.017070000000000002,0.0059,False,False,False,False
2017-01-25 00:00:00+00:00,-0.0159,-0.0189,-0.0168,-0.017070000000000002,0.0086,False,False,False,False
2017-01-26 00:00:00+00:00,-0.0159,-0.0189,-0.0168,-0.017070000000000002,0.001,False,False,False,False
2017-01-27 00:00:00+00:00,-0.0159,-0.0189,-0.0168,-0.017070000000000002,-0.0042,False,False,False,False
2017-01-30 00:00:00+00:00,-0.0159,-0.0189,-0.0168,-0.017070000000000002,0.0017,False,False,False,False
2017-01-31 00:00:00+00:00,-0.0159,-0.0189,-0.0168,-0.017070000000000002,-0.0027,False,False,False,False
2017-02-01 00:00:00+00:00,-0.0159,-0.0189,-0.0168,-0.017070000000000002,0.0041,False,False,False,False
2017-02-02 00:00:00+00:00,-0.0159,-0.0189,-0.0168,-0.017070000000000002,-0.0033,False,False,False,False
2017-02-03 00:00:00+00:00,-0.0159,-0.0189,-0.0168,-0.017070000000000002,0.0046,False,False,False,False
2017-02-06 00:00:00+00:00,-0.0159,-0.0189,-0.0168,-0.017070000000000002,-0.0007,False,False,False,False
2017-02-07 00:00:00+00:00,-0.0159,-0.0189,-0.0168,-0.017070000000000002,-0.0022,False,False,False,False
2017-02-08 00:00:00+00:00,-0.0159,-0.0188,-0.0168,-0.01704,0.0013,False,False,False,False
2017-02-09 00:00:00+00:00,-0.0159,-0.0188,-0.0168,-0.01704,0.0016,False,False,False,False
2017-02-10 00:00:00+00:00,-0.0159,-0.0188,-0.0168,-0.01704,0.0019,False,False,False,False
2017-02-13 00:00:00+00:00,-0.0159,-0.0188,-0.0168,-0.01704,0.0033,False,False,False,False
2017-02-14 00:00:00+00:00,-0.0159,-0.0188,-0.0168,-0.01704,0.0116,False,False,False,False
2017-02-15 00:00:00+00:00,-0.0159,-0.0188,-0.0168,-0.01704,0.0075,False,False,False,False
2017-02-16 00:00:00+00:00,-0.0159,-0.0188,-0.0168,-0.01704,-0.0014,False,False,False,False
2017-02-17 00:00:00+00:00,-0.0159,-0.0188,-0.0168,-0.01704,0.0004,False,False,False,False
2017-02-20 00:00:00+00:00,-0.0159,-0.0188,-0.0168,-0.01704,0.0006,False,False,False,False
2017-02-21 00:00:00+00:00,-0.0159,-0.0188,-0.0168,-0.01704,0.0032,False,False,False,False
2017-02-22 00:00:00+00:00,-0.0159,-0.0188,-0.0168,-0.01704,0.0136,False,False,False,False
2017-02-23 00:00:00+00:00,-0.0159,-0.0188,-0.0168,-0.01704,-0.0,False,False,False,False
2017-02-24 00:00:00+00:00,-0.0159,-0.0188,-0.0168,-0.01704,-0.0015,False,False,False,False
2017-02-27 00:00:00+00:00,-0.0159,-0.0188,-0.0168,-0.01704,0.0027,False,False,False,False
2017-02-28 00:00:00+00:00,-0.0159,-0.0188,-0.0168,-0.01704,-0.0051,False,False,False,False
2017-03-01 00:00:00+00:00,-0.0159,-0.0188,-0.0168,-0.01704,0.0176,False,False,False,False
2017-03-02 00:00:00+00:00,-0.0159,-0.0188,-0.0168,-0.01704,-0.0051,False,False,False,False
2017-03-03 00:00:00+00:00,-0.0159,-0.0188,-0.0168,-0.01704,0.031,False,False,False,False
2017-03-06 00:00:00+00:00,-0.0159,-0.0188,-0.0168,-0.01704,0.0005,False,False,False,False
2017-03-07 00:00:00+00:00,-0.0159,-0.0188,-0.0168,-0.01704,-0.0144,False,False,False,False
2017-03-08 00:00:00+00:00,-0.0159,-0.0189,-0.0168,-0.017070000000000002,-0.0028,False,False,False,False
2017-03-09 00:00:00+00:00,-0.0159,-0.0189,-0.0168,-0.017070000000000002,-0.0095,False,False,False,False
2017-03-10 00:00:00+00:00,-0.0159,-0.0189,-0.0168,-0.017070000000000002,0.0083,False,False,False,False
2017-03-13 00:00:00+00:00,-0.0159,-0.0189,-0.0168,-0.017070000000000002,0.0215,False,False,False,False
2017-03-14 00:00:00+00:00,-0.0159,-0.0189,-0.0168,-0.017070000000000002,-0.0158,False,False,False,False
2017-03-15 00:00:00+00:00,-0.0159,-0.0191,-0.0166,-0.017070000000000002,0.0066,False,False,False,False
2017-03-16 00:00:00+00:00,-0.0159,-0.0191,-0.0166,-0.017070000000000002,0.0092,False,False,False,False
2017-03-17 00:00:00+00:00,-0.0159,-0.0191,-0.0166,-0.017070000000000002,-0.0137,False,False,False,False
2017-03-20 00:00:00+00:00,-0.0159,-0.0191,-0.0166,-0.017070000000000002,-0.001,False,False,False,False
2017-03-21 00:00:00+00:00,-0.0159,-0.0191,-0.0166,-0.017070000000000002,-0.0154,False,False,False,False
2017-03-22 00:00:00+00:00,-0.0159,-0.0192,-0.0166,-0.0171,0.0014,False,False,False,False
2017-03-23 00:00:00+00:00,-0.0159,-0.0192,-0.0166,-0.0171,0.0059,False,False,False,False
2017-03-24 00:00:00+00:00,-0.0159,-0.0192,-0.0166,-0.0171,0.0011,False,False,False,False
2017-03-27 00:00:00+00:00,-0.0159,-0.0192,-0.0166,-0.0171,-0.0058,False,False,False,False
2017-03-28 00:00:00+00:00,-0.0159,-0.0192,-0.0166,-0.0171,0.0053,False,False,False,False
2017-03-29 00:00:00+00:00,-0.0159,-0.0192,-0.0166,-0.0171,0.0015,False,False,False,False
2017-03-30 00:00:00+00:00,-0.0159,-0.0192,-0.0166,-0.0171,0.002,False,False,False,False
2017-03-31 00:00:00+00:00,-0.0159,-0.0192,-0.0166,-0.0171,-0.0022,False,False,False,False
2017-04-03 00:00:00+00:00,-0.0159,-0.0192,-0.0166,-0.0171,0.0163,False,False,False,False
2017-04-04 00:00:00+00:00,-0.0159,-0.0192,-0.0166,-0.0171,-0.0019,False,False,False,False
2017-04-05 00:00:00+00:00,-0.0159,-0.0192,-0.0166,-0.0171,-0.0108,False,False,False,False
2017-04-06 00:00:00+00:00,-0.0159,-0.0192,-0.0166,-0.0171,0.0026,False,False,False,False
2017-04-07 00:00:00+00:00,-0.0159,-0.0192,-0.0166,-0.0171,-0.0022,False,False,False,False
